ablation_mode,model,run,task,question,window,expected_status,expected_entity,expected_value,entity_correct,numeric_correct,unsupported_claim,strict_correct,answer_correct,timeout,error,wall_latency_ms,ollama_total_duration_ms,ollama_load_duration_ms,ollama_prompt_eval_duration_ms,ollama_eval_duration_ms,prompt_eval_count,eval_count,tokens_per_second,num_snapshots_ground_truth,num_snapshots_used,num_microservices_used,num_edges_used,num_events_used,num_resource_log_rows_used,num_communication_log_rows_used,num_event_log_rows_used,prompt_chars,evidence_json_chars,ground_truth_direct_graph_answer,used_direct_answer_or_retrieval_note,llm_answer
temporal_graph_rag,llama3.1:8b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,638.422,636.065,240.248,17.832,350.134,381,16,45.697,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,llama3.1:8b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,640.244,638.235,241.486,19.218,349.66,381,16,45.759,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,mistral-nemo:12b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,26180.656,26176.506,25166.327,537.77,442.764,423,15,33.878,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,mistral-nemo:12b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,736.511,732.644,246.643,25.251,430.467,423,15,34.846,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,mistral-nemo:12b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,725.867,722.285,238.121,25.197,428.956,423,15,34.969,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,gemma3:12b,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,120785.834,120782.509,119351.477,768.685,563.153,463,15,26.636,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,gemma3:12b,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,1219.515,1216.519,616.841,32.166,549.566,463,15,27.294,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,gemma3:12b,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,1084.004,1081.051,482.138,31.453,554.709,463,15,27.041,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,phi4-mini:latest,1,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,3290.324,3284.693,2874.038,158.699,205.278,371,16,77.943,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,phi4-mini:latest,2,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,517.523,512.059,250.887,10.542,203.876,371,16,78.479,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
temporal_graph_rag,phi4-mini:latest,3,highest_node_anomaly_rate,Which microservice has the highest anomaly rate in the last 15 seconds?,15 seconds,no_positive_evidence,,,True,,False,True,True,False,False,529.599,524.1,260.589,10.591,203.253,371,16,78.72,2,2,13,15,0,0,0,0,1350,12371,"In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, no node anomalies were found.",No anomalous or positive candidate was found in the provided RTKG evidence.
log_rag,mistral:latest,1,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,2506.486,2501.848,34.71,1911.235,538.018,2048,23,42.75,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,"The microservice that was anomalous most often in the last 15 seconds is ""shippingservice""."
log_rag,mistral:latest,2,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,2386.524,2381.891,32.056,1785.896,545.768,2048,23,42.142,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,"The microservice that was anomalous most often in the last 15 seconds is ""shippingservice""."
log_rag,mistral:latest,3,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,2392.905,2388.436,33.393,1789.547,546.799,2048,23,42.063,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,"The microservice that was anomalous most often in the last 15 seconds is ""shippingservice""."
log_rag,llama3.1:8b,1,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,4943.078,4940.163,2925.201,1442.939,532.062,1662,22,41.349,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The microservice that was anomalous most often in the last 15 seconds is shippingservice.
log_rag,llama3.1:8b,2,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,806.676,803.679,234.179,18.424,511.384,1662,22,43.021,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The microservice that was anomalous most often in the last 15 seconds is shippingservice.
log_rag,llama3.1:8b,3,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,804.852,801.967,234.406,18.444,509.264,1662,22,43.2,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The microservice that was anomalous most often in the last 15 seconds is shippingservice.
log_rag,mistral-nemo:12b,1,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,64090.403,64083.923,61491.588,2209.394,351.573,1828,12,34.132,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The shippingservice pod was anomalous most often.
log_rag,mistral-nemo:12b,2,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,646.002,639.51,235.738,26.066,347.019,1828,12,34.58,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The shippingservice pod was anomalous most often.
log_rag,mistral-nemo:12b,3,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,651.357,644.888,239.905,26.217,347.086,1828,12,34.574,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The shippingservice pod was anomalous most often.
log_rag,gemma3:12b,1,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,113644.264,113637.664,110011.083,2853.034,680.872,2048,17,24.968,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The shippingservice was anomalous most often in the last 15 seconds.
log_rag,gemma3:12b,2,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,4142.754,4135.639,604.031,2770.243,735.613,2048,18,24.469,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,<unused3486>The shippingservice was anomalous most often in the last 15 seconds.
log_rag,gemma3:12b,3,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,4035.423,4026.806,497.953,2777.61,721.186,2048,18,24.959,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,잿빛 shippingservice was anomalous most often in the last 15 seconds.
log_rag,phi4-mini:latest,1,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,12461.585,12451.937,11437.621,704.292,250.136,1607,17,67.963,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The shipping service pod was anomalous most often in the last 15 seconds.
log_rag,phi4-mini:latest,2,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,567.977,558.046,257.991,12.209,228.681,1607,17,74.339,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The shipping service pod was anomalous most often in the last 15 seconds.
log_rag,phi4-mini:latest,3,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,560.263,550.599,252.673,11.187,228.703,1607,17,74.332,2,0,0,0,0,208,240,0,5666,4698,Summarize the retrieved RTKG evidence relevant to the question.,Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The shipping service pod was anomalous most often in the last 15 seconds.
latest_snapshot_rag,mistral:latest,1,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,1934.286,1930.504,34.219,1166.278,711.641,1242,31,43.561,2,2,13,15,0,0,0,0,3152,12367,Summarize the retrieved RTKG evidence relevant to the question.,Summarize the retrieved RTKG evidence relevant to the question.,The loadgenerator microservice was anomalous most often in the last 15 seconds. (node anomaly rate (%): 0.0)
latest_snapshot_rag,mistral:latest,2,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,765.516,761.929,33.489,17.838,691.61,1242,31,44.823,2,2,13,15,0,0,0,0,3152,12367,Summarize the retrieved RTKG evidence relevant to the question.,Summarize the retrieved RTKG evidence relevant to the question.,The loadgenerator microservice was anomalous most often in the last 15 seconds. (node anomaly rate (%): 0.0)
latest_snapshot_rag,mistral:latest,3,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,775.826,772.143,33.641,17.795,701.84,1242,31,44.17,2,2,13,15,0,0,0,0,3152,12367,Summarize the retrieved RTKG evidence relevant to the question.,Summarize the retrieved RTKG evidence relevant to the question.,The loadgenerator microservice was anomalous most often in the last 15 seconds. (node anomaly rate (%): 0.0)
latest_snapshot_rag,llama3.1:8b,1,most_anomalous_microservice,Which microservice was anomalous most often in the last 15 seconds?,15 seconds,no_positive_evidence,,,False,,False,False,False,False,False,48962.448,48959.874,47779.373,754.589,394.29,896,17,43.115,2,2,13,15,0,0,0,0,3152,12367,Summarize the retrieved RTKG evidence relevant to the question.,Summarize the retrieved RTKG evidence relevant to the question.,The loadgenerator microservice had a node anomaly rate of 0.0%.
